
country,area_name,aoi_category,longitude,latitude,year,biomass_mg_ha,s2_B1,s2_B2,s2_B3,s2_B4,s2_B5,s2_B6,s2_B7,s2_B8,s2_B8A,s2_B9,s2_B11,s2_B12,s2_AOT,s2_WVP,s2_SCL,s2_TCI_R,s2_TCI_G,s2_TCI_B,s2_NDVI,s2_EVI,s2_SAVI,s2_MSAVI2,s2_NDMI,s2_NDWI,s2_NBR,s2_RE_NDVI,s2_REP
Madagascar,Alaotra Mangoro,Stable_Forest,47.13204275919155,-15.527065275656486,2019,17.204692840576172,87.0,119.0,347.0,154.0,687.0,2270.0,2708.0,3072.0,2999.0,2843.0,761.0,302.0,140.0,2283.0,4.0,16.0,36.0,13.0,0.9045257568359375,2.3498147849895314,1.3565783356578336,0.9498620403410314,0.6029220223426819,-0.7970166802406311,0.8209840059280396,0.6344772577285767,721.4497789008212
Madagascar,Alaotra Mangoro,Stable_Forest,47.588566586581095,-17.12903092182683,2019,17.895105361938477,267.0,381.0,588.0,704.0,1135.0,1979.0,2260.0,2542.0,2661.0,2523.0,2205.0,1274.0,104.0,1509.0,4.0,72.0,60.0,39.0,0.566235363483429,1.1753421153600205,0.849222239334668,0.7230133231591935,0.07099220901727676,-0.6242811679840088,0.3322851061820984,0.38264888525009155,719.3898104265403
Madagascar,Alaotra Mangoro,Stable_Forest,47.78484847616121,-14.574851074489795,2019,25.07505989074707,160.0,232.0,494.0,477.0,968.0,1934.5,2225.0,2328.0,2619.5,2691.0,1790.0,913.5,120.0,2006.5,4.0,49.0,51.0,24.0,0.6598930358886719,1.3409156766154737,0.9896631616467653,0.7950680981921323,0.13064594566822052,-0.6498937010765076,0.4363720417022705,0.4126213490962982,718.8696326952922
Madagascar,Alaotra Mangoro,Stable_Forest,47.024963577324506,-17.2017046283121,2019,5.244015216827393,312.0,477.0,748.0,1230.0,1440.0,1634.0,1780.0,1950.0,2055.0,2189.0,3245.0,2141.0,111.0,990.0,5.0,125.0,76.0,50.0,0.22641509771347046,0.312853045972017,0.339569250117906,0.36917105543921025,-0.24927815794944763,-0.4455151855945587,-0.04668785259127617,0.1504424810409546,716.7268041237113
Madagascar,Alaotra Mangoro,Stable_Forest,47.3232940831806,-17.40885613283006,2019,3.4542899131774902,235.5,371.0,654.0,1331.0,1538.0,1680.0,1808.0,1921.0,1911.0,2131.5,2570.0,1808.0,127.0,1335.0,5.0,135.5,67.0,38.0,0.18142680823802948,0.20700301733211704,0.27209838585703305,0.3070763195071322,-0.14451123774051666,-0.4920388460159302,0.03030303120613098,0.11072564125061035,712.7640845070423
Madagascar,Alaotra Mangoro,Stable_Forest,47.4563345767587,-15.4655306786943,2019,1.2866109609603882,265.0,471.0,900.0,1004.0,1555.0,1918.0,2219.0,2170.0,2366.0,2749.0,1142.0,656.0,150.0,2211.0,4.0,103.0,92.0,48.0,0.36735978722572327,0.625201072386059,0.550952905969444,0.5372699053100405,0.3103864789009094,-0.4136807918548584,0.535739541053772,0.16510066390037537,710.4476584022038
Madagascar,Alaotra Mangoro,Stable_Forest,48.08569426481284,-14.185251735767158,2019,9.67419719696045,164.0,349.0,655.0,786.0,1166.0,1873.0,2112.0,2088.0,2376.0,2442.0,2718.0,1487.0,90.0,2463.0,4.0,80.0,67.0,36.0,0.4530271291732788,0.7773134328358209,0.6794225082623065,0.623507005263491,-0.13108614087104797,-0.5224207043647766,0.1681118905544281,0.2833435833454132,719.009900990099
Madagascar,Alaotra Mangoro,Stable_Forest,47.38312188110296,-15.37210588914587,2019,2.0885369777679443,416.0,533.0,837.0,1320.0,1640.0,1919.0,2115.0,2234.0,2397.0,2412.0,3375.0,2419.0,126.0,1945.0,5.0,134.0,86.0,56.0,0.2571750283241272,0.3710921640276086,0.38570825713883805,0.40907749930647697,-0.20342306792736053,-0.45490068197250366,-0.03975929692387581,0.15332989394664764,714.7222222222222
Madagascar,Alaotra Mangoro,Stable_Forest,47.17875515396577,-17.448741331444968,2019,4.699281215667725,103.5,254.5,526.0,613.0,1200.5,1951.0,2256.0,2641.0,2614.0,2196.5,2199.5,1246.0,128.5,1459.0,4.0,63.0,54.0,26.0,0.6232329607009888,1.1493340889770474,0.934705791980335,0.7678572032336888,0.09120958298444748,-0.6678244471549988,0.3588885962963104,0.3749837279319763,715.9127248501
Madagascar,Alaotra Mangoro,Stable_Forest,47.01059053277859,-17.817140429462384,2019,2.772066116333008,238.5,442.5,771.5,930.5,1366.5,2173.5,2512.0,2628.0,2797.5,2790.5,2661.5,1691.5,122.0,1050.0,4.0,95.0,79.0,45.5,0.4770268499851227,0.8672661319164154,0.7154397302613094,0.6458849471873691,-0.006333301775157452,-0.5461097359657288,0.2168074995279312,0.3158092498779297,720.385687732342
Madagascar,Alaotra Mangoro,Stable_Forest,47.52442687529496,-15.5309280313782,2019,22.570106506347656,245.0,412.0,692.0,1166.0,1574.0,1892.0,2143.0,2338.0,2507.0,2438.0,2498.0,1647.0,131.0,1942.0,5.0,120.0,71.0,41.0,0.3344748914241791,0.46917534027221774,0.5016407476102155,0.5012296838135626,-0.03308519348502159,-0.5432343482971191,0.17340025305747986,0.1952965259552002,713.8600628930817
Madagascar,Alaotra Mangoro,Stable_Forest,47.19690112270498,-16.445592653668697,2019,2.6026499271392822,483.0,875.0,1246.0,1616.0,1903.0,2043.0,2241.0,2316.0,2512.0,2557.0,3463.0,2611.0,108.0,1834.0,5.0,164.0,126.0,91.0,0.1780264526605606,0.3210714613338226,0.2670057215511761,0.3021997247296895,-0.19847723841667175,-0.3003930449485779,-0.05987416207790375,0.09789049625396729,711.375
Madagascar,Alaotra Mangoro,Stable_Forest,47.53403884883504,-16.337255830403883,2019,1.331117033958435,355.5,527.5,833.0,1366.0,1768.0,1929.0,2117.0,2187.0,2323.5,2282.5,3517.0,2456.5,106.0,1886.0,5.0,139.0,85.0,54.5,0.231072336435318,0.31931857959628174,0.34655972984381594,0.3753464879969215,-0.23316970467567444,-0.4483443796634674,-0.05803811922669411,0.10594184696674347,699.2391304347826
Madagascar,Alaotra Mangoro,Stable_Forest,47.588117428939036,-15.913071353242646,2019,5.818078994750977,340.0,492.0,804.0,1370.0,1778.0,2291.0,2588.0,2858.0,3045.0,3016.0,3766.0,2719.0,132.0,1848.0,5.0,140.0,82.0,51.0,0.35193943977355957,0.5034510759236703,0.5278467541681446,0.5206001442206798,-0.13707730174064636,-0.5608956813812256,0.024923793971538544,0.23295944929122925,718.7134502923976
Madagascar,Alaotra Mangoro,Stable_Forest,47.4353139991103,-14.76475492555266,2019,3.4303579330444336,271.0,307.5,500.0,602.0,898.5,1376.5,1596.5,1839.0,1917.5,2300.0,2163.5,1306.0,108.0,1771.0,4.0,61.5,51.0,32.0,0.506759524345398,0.9830723992688548,0.7599836166291214,0.6725883052536119,-0.08107432723045349,-0.5724668502807617,0.16947536170482635,0.34356164932250977,719.6992677824268
Madagascar,Alaotra Mangoro,Stable_Forest,47.67363704398721,-15.560931761867794,2019,5.039907932281494,340.0,636.0,1060.0,1526.0,2075.0,2492.0,2706.0,2811.0,2993.0,2781.0,3578.0,2503.0,132.0,2079.0,5.0,157.0,107.0,65.0,0.29628774523735046,0.4463045290358433,0.4443804034582132,0.45708855236443924,-0.1200500875711441,-0.4523378908634186,0.05796010419726372,0.15063446760177612,708.4412470023981
Madagascar,Alaotra Mangoro,Stable_Forest,47.89174799497143,-16.038745661490967,2019,55.034302,253.5,259.0,408.5,616.0,1042.0,1416.0,1690.0,1565.0,1880.0,2257.5,2515.5,1496.5,87.0,1844.5,5.0,64.0,42.0,27.0,0.4351215064525604,0.7147160716975448,0.6525326610130644,0.6063135151960068,-0.23293714225292206,-0.5860146880149841,0.022374652326107025,0.20061373710632324,715.3877005347593
Madagascar,Alaotra Mangoro,Stable_Forest,48.066829643846326,-14.778678812456514,2019,1.9415990114212036,527.0,714.0,1036.0,1464.0,1676.0,1883.0,2120.0,2318.0,2478.0,2561.0,3800.0,2533.0,120.0,2002.0,5.0,149.0,106.0,73.0,0.22580644488334656,0.3714335421016005,0.33866490416391276,0.36837086415653175,-0.24223601818084717,-0.38223016262054443,-0.04432075843214989,0.16074110567569733,724.6135265700483
Madagascar,Alaotra Mangoro,Stable_Forest,47.04355870370578,-16.619506492674237,2019,1.0619250535964966,430.0,510.0,800.0,1306.0,1560.0,1965.0,2246.0,2468.0,2638.0,2832.0,3108.0,2046.0,108.0,1781.0,5.0,133.0,82.0,50.0,0.30789613723754883,0.4483024691358025,0.4617830176182276,0.4707761049508008,-0.11477761715650558,-0.5104039311408997,0.09348692744970322,0.22542203962802887,723.6666666666666
Madagascar,Alaotra Mangoro,Stable_Forest,47.59081237479139,-16.559229537109818,2019,2.6866989135742188,394.5,413.0,679.0,838.0,1478.5,2256.0,2546.5,2416.0,2902.5,3058.0,2986.5,1851.5,109.0,1947.0,5.0,86.5,70.0,42.5,0.48494160175323486,0.9074180563542266,0.7273006606237518,0.6530988077906841,-0.10559926182031631,-0.5612277984619141,0.13227884471416473,0.2407241016626358,714.6221864951768
Madagascar,Alaotra Mangoro,Stable_Forest,48.081382351449065,-14.180670327818149,2019,9.954383850097656,273.0,201.0,344.0,285.0,869.0,1750.0,1930.0,1774.0,2337.0,2459.0,2085.0,1207.0,90.0,2588.0,4.0,29.0,35.0,21.0,0.7231665849685669,1.8824273072060682,1.0844865258557903,0.8393080975154135,-0.08059082925319672,-0.6751652359962463,0.19020463526248932,0.34241393208503723,714.4750283768445
Madagascar,Alaotra Mangoro,Stable_Forest,48.038712375453386,-15.032363048691867,2019,27.00260353088379,370.0,561.0,894.5,1364.0,1571.0,2003.5,2195.5,2427.0,2365.5,2511.0,3026.0,1918.0,120.0,1882.5,5.0,139.0,91.5,57.5,0.28040096163749695,0.4149426184713873,0.4205459580640908,0.43793857676564585,-0.109847791492939,-0.4613879323005676,0.11714614182710648,0.21410705149173737,721.893063583815
Madagascar,Alaotra Mangoro,Stable_Forest,47.49047055755524,-17.330792534640075,2019,3.265131950378418,278.5,475.0,715.0,1271.0,1667.5,1929.0,2150.5,2373.0,2511.5,2372.5,3501.0,2408.0,125.0,1399.5,5.0,129.5,73.0,48.5,0.3024149239063263,0.4279611650485437,0.45356015914391545,0.46433865818198683,-0.19203267991542816,-0.5369170904159546,-0.007320644333958626,0.17460709810256958,710.7887189292543
Madagascar,Alaotra Mangoro,Stable_Forest,47.6089583435306,-17.043690969835474,2019,19.482614517211914,284.0,400.5,631.0,1120.0,1486.5,1796.5,1973.0,2181.0,2195.5,1990.5,2590.0,1664.0,105.0,1546.5,5.0,114.5,65.0,41.0,0.32141774892807007,0.4497096596448099,0.4820536119945479,0.4864168235908437,-0.08572626113891602,-0.5512090921401978,0.13446034491062164,0.18936605751514435,711.7741935483871
Madagascar,Alaotra Mangoro,Stable_Forest,47.36111315664203,-17.185894279311594,2019,24.886085510253906,264.0,439.5,703.0,979.5,1278.0,1505.5,1615.5,1858.0,1800.5,1534.5,2514.5,1842.5,105.0,937.0,5.0,100.0,72.0,45.0,0.3096035122871399,0.49467875443437126,0.46432346723044393,0.47275315995443634,-0.15014293789863586,-0.45099571347236633,0.004188623279333115,0.18494898080825806,708.0
Madagascar,Alaotra Mangoro,Stable_Forest,47.812426755383676,-15.31829680362711,2019,3.7979469299316406,328.3333333333333,407.1666666666667,631.375,1097.5,1417.3333333333333,1871.2,2172.25,2448.5714285714284,2594.666666666667,2749.166666666667,3313.833333333333,2086.3333333333335,102.0,2089.5,5.0,112.0,66.0,42.0,0.3810051381587982,0.5647516167750489,0.5714271328445983,0.5517289594863541,-0.1501563936471939,-0.5900090932846069,0.07987777143716812,0.26675206422805786,721.7757601351351
Madagascar,Alaotra Mangoro,Stable_Forest,47.88141736920406,-15.910645901975522,2019,2.9246320724487305,351.0,530.0,841.0,1478.0,1719.0,1895.0,2064.0,2258.0,2208.0,2265.0,3838.0,2335.0,88.0,1953.0,5.0,151.0,86.0,55.0,0.208779439330101,0.2726510067114094,0.31312725812926534,0.3453883757206313,-0.25918635725975037,-0.45724427700042725,-0.016764642670750618,0.1355292946100235,715.3409090909091
Madagascar,Alaotra Mangoro,Stable_Forest,48.010056117889974,-15.548714674003767,2019,20.409031,272.0,296.0,535.0,636.0,1272.0,1822.0,2190.0,2250.0,2535.0,2433.0,2503.0,1436.0,82.0,2053.0,4.0,65.0,55.0,31.0,0.5592515468597412,1.0488692487652715,0.8387320284081068,0.7172882698205285,-0.05322954058647156,-0.6157989501953125,0.2208355963230133,0.2776831388473511,713.9727272727273
Madagascar,Alaotra Mangoro,Stable_Forest,47.64731640616251,-16.02509126917235,2019,25.07505989074707,351.0,390.0,623.0,875.0,1106.0,2205.0,2620.5,2707.0,3039.5,2962.5,2842.5,1642.5,102.0,2182.0,4.0,91.0,63.0,41.0,0.5114461183547974,0.9099940393403537,0.7670621074668527,0.6767235373490621,-0.024416614323854446,-0.625825822353363,0.24474076926708221,0.41987934708595276,725.437898089172
Madagascar,Alaotra Mangoro,Stable_Forest,47.892466647198724,-15.022571412094964,2019,1.1715970039367676,495.5,689.5,1322.0,1403.0,1658.0,1527.5,1666.5,1421.0,1482.0,1415.5,1447.0,878.0,120.0,2093.5,5.5,142.0,135.0,70.5,0.0063739377073943615,0.009638554216867469,0.009559214020180562,0.012662736667152785,-0.00906555075198412,-0.036091871559619904,0.23618964850902557,-0.07697304338216782,738.0555555555555
Madagascar,Alaotra Mangoro,Stable_Forest,47.53574564787486,-17.148165037378575,2019,1.2719420194625854,308.0,422.0,636.0,1072.0,1282.0,1415.0,1583.0,1700.0,1773.0,1645.0,2624.0,2131.0,104.0,1533.0,5.0,108.0,65.0,43.0,0.22655121982097626,0.31602254428341386,0.3397655545536519,0.36934325623087716,-0.21369102597236633,-0.4554794430732727,-0.11250326037406921,0.14017437398433685,716.9736842105264
Madagascar,Alaotra Mangoro,Stable_Forest,47.9208534101769,-14.255589822513716,2019,1.331117033958435,279.0,480.0,641.0,792.0,751.0,593.0,629.0,597.0,588.0,487.0,322.0,242.0,102.0,2192.0,6.0,81.0,66.0,49.0,-0.14038877189159393,-0.2785714285714286,-0.21050737675422815,-0.32627075095990676,0.29923829436302185,0.035541195422410965,0.423122763633728,-0.11424332112073898,713.9715189873418
Madagascar,Alaotra Mangoro,Stable_Forest,47.67004378285073,-16.21014421770097,2019,2.519921064376831,368.0,570.0,903.0,1521.0,1821.0,2018.0,2189.0,2378.5,2464.0,2286.0,4019.5,2577.0,99.0,1875.5,5.0,153.5,93.5,59.5,0.219899982213974,0.2964871032432059,0.3298076923076923,0.36047287530345784,-0.2564864158630371,-0.4496419429779053,-0.0400565043091774,0.1327538937330246,711.0406091370559
Madagascar,Alaotra Mangoro,Stable_Forest,47.337936622311744,-15.136118464007671,2019,1.0619250535964966,441.0,625.5,904.5,1374.0,1721.0,1945.0,2181.5,2376.0,2565.5,2532.5,3605.5,2779.5,108.0,1872.5,5.0,140.5,92.5,63.5,0.2671999931335449,0.42244614022513594,0.4007465671243834,0.4216658535856368,-0.2055504471063614,-0.4485596716403961,-0.07826592773199081,0.1598730832338333,713.8671875
Madagascar,Alaotra Mangoro,Stable_Forest,47.64713674310568,-15.371297405390163,2019,1.9415990114212036,178.0,267.0,490.0,528.0,941.0,1401.0,1566.0,1270.0,1722.0,1748.0,1273.0,792.0,114.0,1965.0,4.0,56.0,51.0,27.0,0.4126807451248169,0.7613379848142827,0.6188490408673895,0.5841563316096199,-0.0011797089828178287,-0.4431818127632141,0.23181377351284027,0.14880144596099854,713.0652173913044
Madagascar,Alaotra Mangoro,Stable_Forest,47.58703945059809,-16.385046203519043,2019,1.5648930072784424,441.5,757.5,1049.0,1587.0,1978.5,2147.5,2350.0,2457.0,2703.5,2636.5,3813.0,2618.0,106.0,1935.5,5.0,162.0,107.5,77.0,0.21513353288173676,0.34530660845405836,0.3226604030164421,0.3540438142467792,-0.21626794338226318,-0.401597261428833,-0.03172413632273674,0.10787960886955261,702.9289940828403
Madagascar,Alaotra Mangoro,Stable_Forest,47.646957080048864,-17.42080372610885,2019,7.538536071777344,258.0,364.5,563.0,1075.0,1365.0,1599.5,1831.5,2192.0,2128.5,2158.5,2904.0,1905.5,120.0,1277.0,5.0,110.0,57.5,37.5,0.3419038951396942,0.47256420019461015,0.5127773527161438,0.5095232871108237,-0.13971742987632751,-0.5912885665893555,0.06992068141698837,0.23249930143356323,718.1716417910447
Madagascar,Alaotra Mangoro,Stable_Forest,47.189894263488846,-16.662176468669916,2019,14.62362003326416,348.0,505.0,794.0,1290.0,1554.0,1766.0,1932.0,2064.0,2168.0,2262.0,2990.0,2147.0,106.0,1698.0,5.0,132.0,80.0,51.0,0.23076923191547394,0.3215621105110095,0.34610225070800416,0.3749432265494761,-0.18322120606899261,-0.4443666934967041,-0.019710281863808632,0.14096185564994812,714.4103773584906
Madagascar,Alaotra Mangoro,Stable_Forest,47.81619967957698,-14.16468031576082,2019,140.787659,123.0,124.0,300.0,140.0,589.0,2697.0,3574.0,4204.0,4048.0,3741.0,1404.0,561.0,107.0,2281.0,4.0,15.0,31.0,13.0,0.9355432987213135,2.469015795868773,1.4031534123604557,0.9666945532599129,0.4992867410182953,-0.8667851090431213,0.7645330429077148,0.7542248964309692,726.0531309297912
Madagascar,Alaotra Mangoro,Stable_Forest,47.07589805393408,-16.97946142702093,2020,3.526578903198242,227.0,468.0,771.0,1336.0,1687.0,2222.0,2614.0,2714.0,3039.0,2855.0,2767.0,1756.0,103.0,1845.0,5.0,136.0,80.0,48.0,0.34024691581726074,0.4770807367400637,0.5103073694605604,0.5076916100147173,-0.009669768624007702,-0.5575323104858398,0.2143176794052124,0.2333560585975647,723.8411214953271
Madagascar,Alaotra Mangoro,Stable_Forest,47.530804913812204,-17.351094460061177,2020,48.955318,223.0,320.0,597.5,946.0,1743.0,2404.5,2648.0,2547.0,3038.0,2736.0,2511.0,1504.5,115.0,1386.0,5.0,97.0,61.5,33.0,0.4583452641963959,0.6872424450549451,0.6874194933447831,0.6285368122717045,0.007117437664419413,-0.6199713945388794,0.2573121190071106,0.1874125897884369,707.8571428571429
Madagascar,Alaotra Mangoro,Stable_Forest,47.40432212180818,-17.613312691495665,2020,63.300949,323.0,508.0,778.0,1303.0,1664.0,1926.0,2111.5,2338.0,2321.0,2189.0,3123.5,2003.5,120.0,1507.0,5.0,133.0,79.5,52.0,0.2842625677585602,0.4076729163384276,0.4263353013867912,0.44263329575233,-0.14382494986057281,-0.5006418228149414,0.07704710215330124,0.16841578483581543,710.7776717557252
Madagascar,Alaotra Mangoro,Stable_Forest,47.3841998594439,-15.130279414660894,2020,6.259794235229492,467.0,972.0,1544.0,2432.0,2839.0,3224.0,3401.0,3508.0,3630.0,3460.0,3997.0,2826.0,102.0,2456.0,5.0,248.0,158.0,99.0,0.18114477396011353,0.24882064563870132,0.2716943018264456,0.3066971730304431,-0.06515656411647797,-0.3887569308280945,0.10767287760972977,0.10540413111448288,712.0454545454545
Madagascar,Alaotra Mangoro,Stable_Forest,47.59799889706435,-15.766017141232279,2020,20.730426788330078,375.5,380.5,786.0,909.5,1370.5,1366.0,1507.0,1981.0,1489.5,2547.0,1254.0,774.0,90.0,2203.0,7.0,92.5,80.5,41.0,0.37069711089134216,0.5842102393544517,0.5559494984434452,0.540825761419228,0.224729523062706,-0.43187567591667175,0.4381125271320343,0.1821572482585907,1966.9444444444446
Madagascar,Alaotra Mangoro,Stable_Forest,47.390847392546384,-16.63855077669757,2020,2.8369579315185547,192.0,465.0,757.0,1316.0,1612.0,1859.0,1984.0,2024.0,2234.0,2182.0,3069.0,2172.0,104.0,1838.0,5.0,134.0,77.0,48.0,0.2119760513305664,0.27512240615528094,0.3179164795689268,0.34974618977457794,-0.20518358051776886,-0.45559149980545044,-0.03527168557047844,0.11331132799386978,710.3846153846154
Madagascar,Alaotra Mangoro,Stable_Forest,47.464060088202125,-16.135404386062227,2020,2.902590036392212,264.0,467.0,774.0,1364.0,1687.0,2045.0,2333.0,2671.0,2717.0,2601.5,3139.5,1993.0,89.0,2191.5,5.0,139.5,78.5,49.0,0.3239157497882843,0.4443462296865438,0.48581340602155865,0.48928306155994505,-0.08062989264726639,-0.5506531000137329,0.1453687846660614,0.22579164803028107,720.7891061452514
Madagascar,Alaotra Mangoro,Stable_Forest,47.248105093899795,-15.513590546394694,2020,2.378324031829834,662.5,1221.0,1655.0,2056.0,2054.0,2391.5,2576.0,3009.5,2861.0,2940.5,3243.0,2697.0,90.0,2455.5,5.0,207.0,168.5,126.0,0.1882341355085373,0.3851591533365649,0.2823233320173707,0.3167940794833157,-0.03734506294131279,-0.29038482904434204,0.054762113839387894,0.18870346248149872,732.1703703703704
Madagascar,Alaotra Mangoro,Stable_Forest,47.20238084593811,-15.008018704492228,2020,10.461260795593262,325.0,378.0,320.0,101.0,94.0,84.0,79.0,82.0,78.0,19.0,70.0,67.0,102.0,2170.0,6.0,11.0,33.0,39.0,-0.10382513701915741,0.022134203168685928,-0.15531335149863762,-0.22998247310341924,0.07894736528396606,0.5920398235321045,0.10067114233970642,-0.06818182021379471,719.0
Madagascar,Alaotra Mangoro,Stable_Forest,47.7163968515113,-16.754613111405813,2020,8.331978797912598,275.0,454.5,810.5,1646.0,1939.5,2192.5,2410.0,2635.0,2663.0,2558.5,3548.0,2334.5,107.0,1583.5,5.0,168.0,83.0,47.0,0.23102079331874847,0.27160629445527695,0.3464907158706061,0.375287581250177,-0.147662952542305,-0.5295313000679016,0.06046885997056961,0.15203846991062164,717.2430830039526
Madagascar,Alaotra Mangoro,Stable_Forest,47.62521785017317,-16.534525866796532,2020,8.895219802856445,284.5,415.5,677.5,1238.0,1556.0,1795.5,1991.5,2110.0,2287.5,2407.5,3625.5,2271.5,105.0,1548.5,5.0,126.5,69.0,44.0,0.260453999042511,0.33941847339535247,0.3906226668657608,0.4132126853169211,-0.26423153281211853,-0.5139013528823853,-0.03685952350497246,0.15111838281154633,713.5855949895616
Madagascar,Alaotra Mangoro,Stable_Forest,47.62584667087205,-17.586632727557316,2020,5.126894950866699,300.0,371.0,592.0,1108.0,1267.0,1442.0,1627.0,1790.0,1898.0,2205.0,3028.0,2289.0,106.0,1037.0,5.0,113.0,61.0,38.0,0.23533470928668976,0.3014231415186069,0.3529411764705882,0.38093971378543756,-0.25695309042930603,-0.5029386878013611,-0.12233390659093857,0.1710827648639679,725.1
Madagascar,Alaotra Mangoro,Stable_Forest,47.6179414963718,-15.06057014861322,2020,2.358426094055176,290.0,483.0,818.0,1412.0,1641.0,1814.0,1941.0,2104.0,2141.0,2251.0,2404.0,1834.0,100.0,2137.0,5.0,144.0,84.0,50.0,0.19681456685066223,0.24875979581565894,0.29517986634437654,0.32884488927584243,-0.06654835492372513,-0.440109521150589,0.06856272369623184,0.12363150715827942,712.1820809248555
