
country,area_name,aoi_category,longitude,latitude,year,biomass_mg_ha,s2_B1,s2_B2,s2_B3,s2_B4,s2_B5,s2_B6,s2_B7,s2_B8,s2_B8A,s2_B9,s2_B11,s2_B12,s2_AOT,s2_WVP,s2_SCL,s2_TCI_R,s2_TCI_G,s2_TCI_B,s2_NDVI,s2_EVI,s2_SAVI,s2_MSAVI2,s2_NDMI,s2_NDWI,s2_NBR,s2_RE_NDVI,s2_REP
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-55.7456286925,5.385355212532326,2020,80.794937,264.0,237.0,463.0,242.0,896.0,2497.5,3004.5,2914.0,3307.0,3190.0,1662.5,706.5,87.0,4211.5,4,25.5,47.5,24.5,0.8466413021087646,2.5796485808071057,1.2697608110248693,0.9169395742292181,0.2734622657299042,-0.7257921099662781,0.6097224354743958,0.5296587944030762,720.8936934124258
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-58.74878651883997,3.134536436642452,2020,191.215652,301.0,364.5,577.5,305.5,918.5,2645.5,3362.0,3678.5,3648.5,4050.5,1922.5,859.0,64.0,3414.0,4,31.5,59.5,38.0,0.8466365337371826,3.03463787674314,1.2697954573974148,0.9169394914420081,0.31351545453071594,-0.7286184430122375,0.6213774085044861,0.6003915667533875,723.5487840185292
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-55.70996557572045,5.061422721078826,2020,196.441162,199.0,238.5,409.0,205.0,699.0,2410.0,3057.5,3020.0,3352.0,3317.0,1391.0,515.5,66.0,3567.0,4,21.5,42.5,25.0,0.8728682398796082,2.8581581886485936,1.3090993644396218,0.9321087281377913,0.36930400133132935,-0.761446475982666,0.7083863615989685,0.6240925192832947,724.0699883109293
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.32836581730833,5.1149623120123495,2020,81.925003,231.0,224.0,431.0,227.0,782.5,2581.5,3026.0,2642.5,3373.0,3481.0,1611.5,694.5,66.0,3514.0,4,23.5,44.0,23.0,0.8417842984199524,2.5967533863685226,1.2624564459930314,0.9140816392819033,0.24236012995243073,-0.7195379734039307,0.5837578773498535,0.5430656671524048,721.4202334630351
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.487008296483836,5.285911710580295,2020,201.139084,328.5,427.5,610.0,347.5,842.5,2478.5,3110.5,3253.5,3328.0,3041.0,1523.5,619.5,66.0,3784.5,4,36.0,62.5,43.5,0.806998074054718,3.4056017813195827,1.210329029571012,0.8931772842133796,0.36215198040008545,-0.6842241287231445,0.6800929307937622,0.588623046875,723.9654645476772
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.666761184836155,5.367927896020406,2020,4.922427177429199,222.0,243.5,470.5,219.0,793.0,2285.0,2837.0,3014.0,3146.5,2978.0,1523.5,651.5,87.0,3164.5,4,22.5,48.5,26.0,0.8645220994949341,2.7919288782339424,1.2965826503788465,0.9273279046346943,0.3284848630428314,-0.7299469113349915,0.6445232629776001,0.5833989977836609,722.2419571045576
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.44721292939734,4.800462131042105,2020,212.981461,158.5,203.0,468.5,191.0,725.5,2525.0,3051.0,3485.0,3290.0,3230.5,1540.5,612.0,66.0,3366.5,4,20.0,48.5,20.0,0.8960826992988586,2.648335745296672,1.3439412484700122,0.9451862540604452,0.38692668080329895,-0.7629948258399963,0.7012448310852051,0.6553853750228882,722.417338149486
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.465269066608144,5.1084944419666884,2020,250.559555,165.0,142.5,267.5,135.0,498.0,1641.0,2142.0,1978.5,2321.0,2278.5,970.5,390.5,66.0,3396.0,4,14.0,27.0,15.0,0.8722498416900635,2.6783379340403894,1.308065279091769,0.9317504191114949,0.34181079268455505,-0.7617987394332886,0.6703250408172607,0.5978195071220398,724.6128608923884
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.50407628688211,5.414011470095738,2020,140.748489,153.0,207.0,398.5,180.0,752.0,2431.0,3124.0,3078.5,3407.0,3344.0,1492.5,597.5,84.0,3078.0,4,19.5,41.0,22.0,0.8895196914672852,2.7795358649789033,1.3340748695918994,0.9415210233578364,0.3469700217247009,-0.7707794308662415,0.6749184131622314,0.6073619723320007,723.7611673615247
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-55.60369487760911,5.35517181898591,2020,163.965866,259.0,284.0,528.0,302.0,861.5,2314.0,2849.0,3019.0,3141.5,3119.5,1702.0,756.0,89.0,4088.0,4,31.5,54.0,29.5,0.8181270956993103,2.5138786084381937,1.2270058708414873,0.8999519644871725,0.2789663076400757,-0.7022836208343506,0.5994701981544495,0.5559850335121155,722.2048192771084
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.74958585403197,5.086216222920525,2020,440.472473,192.5,177.5,284.5,146.0,422.0,1574.0,1953.5,2018.0,2186.0,2409.0,1018.5,418.0,66.0,3195.5,4,15.0,29.0,19.0,0.8650646805763245,2.9928057553956835,1.2972972972972974,0.9276345072526055,0.3291618525981903,-0.7528772950172424,0.656814455986023,0.6540983319282532,724.072265625
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.92206238858292,5.101487582750557,2020,79.250504,238.0,287.0,607.0,241.0,996.0,2840.0,3455.0,3593.0,3708.0,3710.0,1455.0,561.0,66.0,3979.0,4,24.0,63.0,29.0,0.874282717704773,2.902164502164502,1.3112530968835572,0.9329164231326104,0.4235340654850006,-0.7109524011611938,0.7298988699913025,0.565918505191803,721.17136659436
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.85531756297284,5.254380844107699,2020,438.661194,238.0,237.5,362.5,206.5,628.0,1845.5,2208.5,2185.0,2435.0,2387.0,1168.5,455.0,66.0,3575.0,4,21.5,37.5,25.5,0.827305018901825,3.009125475285171,1.240698160535117,0.905472404547254,0.3031161427497864,-0.7154072523117065,0.6553030014038086,0.5535016059875488,721.6591375770021
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.707993856377236,5.143708401104174,2020,278.131775,684.5,499.0,680.0,535.0,997.5,2487.0,3027.5,3010.0,3337.5,3395.0,1685.0,928.5,66.0,3366.0,4,55.5,70.0,50.5,0.6981664299964905,2.4964696388944927,1.047101960231279,0.8222348563626838,0.2822151184082031,-0.631436288356781,0.5285006761550903,0.5021833777427673,723.4164149043303
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.43068392816954,4.688801541226049,2020,340.609894,275.5,413.0,520.0,318.0,691.5,1868.5,2360.5,2644.0,2544.5,2625.5,1332.5,645.0,66.0,3440.5,4,33.0,53.5,42.5,0.7852802276611328,3.9951906561319133,1.1777215189873418,0.8797076735850169,0.3298126459121704,-0.6713021397590637,0.6077834963798523,0.5853695273399353,724.2618946474087
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.76467755080518,4.885263093862988,2020,330.418182,196.0,216.5,462.0,198.0,822.5,2779.5,3464.5,3270.0,3746.0,3460.0,1655.0,676.0,64.5,3358.5,4,21.5,48.0,23.5,0.8858131766319275,2.70875584163654,1.3285281822113304,0.939440842240856,0.32791876792907715,-0.7524116039276123,0.6573745608329773,0.5980452299118042,723.0410066428207
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.05967971582818,4.530877714277836,2020,422.612793,156.5,195.0,407.0,178.0,608.5,2348.5,2843.5,3094.0,3207.5,3125.0,1348.5,533.5,62.0,3293.5,4,18.5,41.5,19.5,0.8911980390548706,2.699500092575449,1.33659281894576,0.9424605318877184,0.3929094076156616,-0.7674949765205383,0.705858051776886,0.6713031530380249,723.1487068965517
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.417119367379335,5.256536800789586,2020,54.93354034423828,239.5,259.5,475.5,230.0,858.0,2784.0,3444.0,3388.0,3846.0,3733.0,1729.5,707.0,66.0,3846.0,4,24.0,49.0,26.5,0.872857928276062,2.7969178992117616,1.309105983142186,0.9321040014565369,0.32408401370048523,-0.7538501620292664,0.6547008752822876,0.5958549380302429,722.7907580477674
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.03892863276502,4.974106475462408,2020,280.609619,149.0,180.5,346.0,175.5,563.0,1864.0,2439.5,2616.5,2582.5,2452.0,1218.5,622.5,63.0,2832.5,4,18.5,36.0,18.0,0.8742836713790894,2.634077910866516,1.3111906893464638,0.9329137042377624,0.36453714966773987,-0.7664135098457336,0.6156221032142639,0.6458562612533569,725.0288239815527
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.41343627471445,4.74503607801193,2020,272.162689,172.0,234.5,459.0,227.5,764.0,2465.0,2997.5,3239.0,3384.0,3125.5,1560.5,650.0,66.0,3470.0,4,24.5,47.5,24.5,0.8687437176704407,2.6451471234079933,1.302927603115085,0.9297521900193715,0.3497239351272583,-0.7517576813697815,0.6657238602638245,0.6182863116264343,722.4588477366256
French Guiana,Saint-laurent-du-maroni,Stable_Forest,-56.33312688831416,4.669847088731126,2020,226.669022,192.0,290.5,532.5,334.0,930.5,2584.0,3230.5,3260.5,3593.0,3426.5,1760.5,773.0,66.0,3450.0,4,35.0,55.0,29.5,0.8141605257987976,2.3702113873815502,1.2210709318497914,0.8975476221608005,0.2987452745437622,-0.7192196249961853,0.6167100667953491,0.5559532046318054,723.0291805261567
French Guiana,Cayenne,Stable_Forest,-56.36564590159929,4.405113574501104,2020,347.014954,137.0,170.0,347.5,164.0,640.0,2169.0,2862.5,2867.0,3178.0,3164.5,1363.5,535.5,59,3218.0,4.0,17.0,35.5,18.0,0.8917849063873291,2.6222351571594875,1.3374567046016823,0.9427879423024024,0.3553953468799591,-0.7837921977043152,0.6852314472198486,0.6350156664848328,724.9893721386527
French Guiana,Cayenne,Stable_Forest,-55.82863302475264,4.502670614356483,2020,318.504272,357.0,349.5,620.0,309.0,909.5,2563.0,2997.5,3244.0,3398.0,3896.5,1841.0,763.0,65,3740.5,4.0,32.0,63.0,36.0,0.8260625004768372,2.9613560690142267,1.2389193752638246,0.9047339410549284,0.27590954303741455,-0.6790890097618103,0.6191664338111877,0.5620561242103577,720.74312065316
French Guiana,Cayenne,Stable_Forest,-56.880380559399775,4.736861408926443,2020,154.157059,212.5,225.0,406.0,220.5,744.0,2603.5,3200.0,3015.5,3565.0,3254.0,1757.0,746.0,65,3987.0,4.0,23.5,41.5,22.0,0.8637206554412842,2.6348039215686274,1.2953808126062105,0.9268665586237148,0.2636982798576355,-0.7626771926879883,0.6033497452735901,0.6042026877403259,723.1870126378059
French Guiana,Cayenne,Stable_Forest,-56.44442815201657,5.07911953217598,2020,189.17626953125,118.5,136.0,221.0,129.0,411.0,1229.5,1585.5,1502.0,1775.5,1825.0,844.0,368.5,66,3367.5,3.5,13.5,23.0,14.0,0.8418148159980774,2.7307080350039774,1.2623352742874654,0.9140883718973782,0.2804774045944214,-0.7434706687927246,0.6059877276420593,0.5703083872795105,724.0821624923641
French Guiana,Cayenne,Stable_Forest,-56.243564854487445,5.226443238771582,2020,0.5237690210342407,779.5,1178.0,1249.0,1012.0,1572.5,2680.5,3072.0,3073.0,3320.5,3247.0,1998.5,1393.5,66,3441.0,5.5,102.5,127.5,120.5,0.5045287609100342,16.567524115755628,0.7567005262513768,0.6706441782353068,0.2118702530860901,-0.4220268428325653,0.37602150440216064,0.3230007588863373,719.8307761732852
French Guiana,Cayenne,Stable_Forest,-56.152026527035666,4.377265800693398,2020,254.750946,103.0,133.0,314.0,121.0,638.0,2141.5,2952.5,2721.5,3175.5,3220.0,1395.5,557.0,59,3226.5,4.0,12.5,32.5,14.5,0.9148637056350708,2.6524887800897594,1.3720541681322547,0.9555314181284302,0.3220791816711426,-0.7931147813796997,0.6602104902267456,0.6201815605163574,725.9220152976388
French Guiana,Cayenne,Stable_Forest,-56.53497833265582,5.136521878831218,2020,181.670471,1291.0,702.5,922.0,849.5,1542.5,2856.0,3345.0,2810.0,3534.0,3856.0,2066.0,1601.0,66,2946.5,4.5,87.0,94.5,73.0,0.535728931427002,1.8570616652458085,0.803483606557377,0.6976492998655885,0.15258409082889557,-0.5058949589729309,0.274087518453598,0.29121193289756775,719.7820708031976
French Guiana,Cayenne,Stable_Forest,-55.862858837077596,4.73811905032421,2020,249.477371,259.5,294.0,482.0,257.5,796.0,2349.5,2945.0,3106.0,3210.5,3518.5,1699.5,715.5,65,3669.5,4.0,26.5,49.5,30.5,0.8468856811523438,2.910196158561504,1.2701397146254458,0.9170837023202694,0.29268547892570496,-0.7313266396522522,0.6255397200584412,0.592004120349884,723.1420984872868
French Guiana,Cayenne,Stable_Forest,-56.441463711578976,5.3197781967916,2020,10.286319732666016,312.0,337.5,565.5,341.0,951.5,2720.0,3298.5,3150.0,3649.5,3522.5,1979.0,885.0,66,3726.5,4.0,35.0,57.5,35.0,0.804640531539917,2.634343055425302,1.2067879135042245,0.8917307068168157,0.22830961644649506,-0.6955994963645935,0.5613383054733276,0.5360233783721924,722.183347469607
French Guiana,Cayenne,Stable_Forest,-56.34866774272943,5.205332829594774,2020,197.277527,153.0,197.5,288.5,138.0,487.0,1527.0,1942.0,1993.0,2155.0,2134.0,933.0,370.5,66,3645.5,4.0,14.0,30.0,20.0,0.8704833388328552,3.458884952451986,1.3054187192118227,0.9307414797347064,0.3622693121433258,-0.7470961809158325,0.6864818930625916,0.6072580814361572,723.6105769230769
French Guiana,Cayenne,Stable_Forest,-56.31453176193289,4.6470298805144905,2020,277.124329,162.0,216.5,383.5,232.5,672.0,1760.0,2259.5,2157.0,2532.0,2949.5,1447.5,644.0,66,3202.0,4.0,24.5,39.0,22.0,0.8053986430168152,2.4938447583257743,1.207845188284519,0.8921891080890418,0.19683729112148285,-0.6980909109115601,0.5401642322540283,0.5249204635620117,723.4650735294117
French Guiana,Cayenne,Stable_Forest,-56.584475504810804,5.398740110265706,2020,124.937248,182.0,237.0,402.5,246.0,689.5,1879.5,2354.0,2216.0,2692.5,2867.5,1519.5,673.5,87,3067.0,4.0,25.5,41.5,25.0,0.8001624941825867,2.571130253197599,1.2000000000000002,0.888966898747185,0.18645429611206055,-0.6925720572471619,0.533829391002655,0.5253828763961792,722.9558823529412
French Guiana,Cayenne,Stable_Forest,-56.94344229234496,5.3549023244006735,2020,311.670807,225.0,217.5,382.5,185.0,683.5,2141.0,2660.5,2650.0,2907.5,3076.0,1424.5,566.0,69,3255.5,4.0,20.0,39.5,22.5,0.869488537311554,2.8935321047071256,1.304002821371892,0.9301764248598374,0.30077311396598816,-0.7477328777313232,0.6480099558830261,0.5899205207824707,722.7521440823327
French Guiana,Cayenne,Stable_Forest,-56.490062568449844,4.789053526933787,2020,139.853287,161.5,181.5,372.0,193.5,653.5,2187.0,2872.0,2822.0,3080.5,3120.5,1397.0,581.0,66,3395.5,4.0,20.5,38.0,19.0,0.8716630935668945,2.505480888380517,1.3072778514588859,0.9314202911882603,0.33775776624679565,-0.7670632600784302,0.6585366129875183,0.6239389777183533,725.067655689599
French Guiana,Cayenne,Stable_Forest,-56.278599150568105,5.14721183071224,2020,219.219406,192.0,212.5,413.5,200.5,697.0,2324.0,3023.0,3179.5,3282.5,3186.0,1455.5,577.5,66,3616.5,4.0,20.5,42.0,22.5,0.8813609480857849,2.669594049646026,1.3218458807868658,0.9369304777860634,0.37195253372192383,-0.7698302268981934,0.6925738453865051,0.6403972506523132,724.6780885064536
Guyana,East Berbice/corentyne (region N°6),Stable_Forest,-58.76612400382347,3.0606949202878275,2020,354.815887,284,313,541,276,895,2625,3371.5,3441.5,3636,3434,1965.5,850.5,64,3194,4,28.5,55.5,33,0.8515130877494812,2.8766812068338785,1.277097902097902,0.9197916933117085,0.2729794681072235,-0.7283113598823547,0.6036812663078308,0.5872247219085693,723.789739884393
Guyana,East Berbice/corentyne (region N°6),Stable_Forest,-58.61790198194375,3.4987134528245063,2020,72.675507,322,307,505,266,860,2427,3103.0,3109.0,3405,3418,1805.0,790.0,70,3236,4,29.0,53.0,32,0.8423703908920288,2.9571458289993755,1.2633683898681678,0.9144293585868581,0.26536425948143005,-0.7205312848091125,0.5947678685188293,0.5666414499282837,723.4157626037013
Guyana,East Berbice/corentyne (region N°6),Stable_Forest,-58.67755011680929,3.3160859555630076,2020,87.679703,285,334,569,313,949,2330,2909.0,2934.0,3214,3575,1644.0,741.0,65,3111,4,32.0,58.0,33,0.8072066307067871,2.839038128249567,1.210623556581986,0.8933034573296936,0.28178244829177856,-0.675135612487793,0.5967347025871277,0.5112026929855347,721.7776973207821
Brazil,Maranhao,Deforestation_Hotspot,-47.712534095789586,-4.455958219582269,2019,0.36099499464035034,233.0,449.0,694.5,791.0,1212.5,2059.0,2437.0,2444.0,2769.0,3177.0,2922.5,1647.0,64.0,3029.0,4.0,81.0,71.0,46.0,0.5109737515449524,1.0808160062769714,0.7663421418636995,0.6763054590046522,-0.08916425704956055,-0.5574318766593933,0.19481788575649261,0.33679747581481934,721.6007088009451
Brazil,Maranhao,Deforestation_Hotspot,-48.50457868179777,-4.236499795671869,2019,0.8707129955291748,434.0,543.0,855.0,1005.0,1627.0,2417.0,2720.0,2700.0,3026.0,3114.0,3360.0,1999.0,65.0,3089.0,4.0,103.0,88.0,55.0,0.45748987793922424,0.9096275625201244,0.686142221022804,0.6277345029820935,-0.10891088843345642,-0.5189873576164246,0.14918068051338196,0.24797780811786652,715.4335443037975
Brazil,Maranhao,Deforestation_Hotspot,-48.00358824784431,-5.329839327973739,2019,1.870934009552002,334.0,481.0,766.0,1021.0,1447.0,2195.0,2549.0,2662.0,2947.0,2987.0,3509.0,2107.0,65.0,2948.0,4.0,104.0,78.0,49.0,0.4455606937408447,0.7917591431052784,0.6682503054160446,0.6164093822585528,-0.13725490868091583,-0.5530921816825867,0.1163766011595726,0.2956923842430115,720.8155080213904
Brazil,Maranhao,Deforestation_Hotspot,-48.22771791123213,-1.971218143707672,2019,44.61249542236328,233.0,203.0,388.0,192.0,676.0,1996.0,2531.0,2320.0,2694.0,1684.0,1166.0,497.0,84.0,4100.0,4.0,20.0,40.0,19.0,0.8471337556838989,2.7275057677518584,1.27044776119403,0.9172250165333935,0.3310384452342987,-0.7134416699409485,0.6471423506736755,0.5487316250801086,723.1761363636364
Brazil,Maranhao,Deforestation_Hotspot,-48.8482741095019,-5.422545465294873,2019,391.7399597167969,407.0,494.0,805.0,929.0,1520.0,2255.0,2580.0,2670.0,2957.0,2918.0,3312.0,1977.0,65.0,2995.0,4.0,96.0,83.0,50.0,0.4837454855442047,0.9587004405286343,0.7255174329768024,0.6520174361985482,-0.10732196271419525,-0.5366906523704529,0.14912846684455872,0.2744629979133606,716.1666666666666
Brazil,Maranhao,Deforestation_Hotspot,-47.8644392103342,-2.7780849319038263,2019,84.107529,230.0,222.0,403.0,219.0,731.0,2408.0,3223.0,3321.0,3665.0,3605.0,1512.0,592.0,78.0,3874.0,4.0,23.0,41.0,21.0,0.8762711882591248,2.6102322450353417,1.3142211552040672,0.9340467323945632,0.3743016719818115,-0.7835660576820374,0.6974188685417175,0.6391904950141907,725.6618962432916
Brazil,Maranhao,Deforestation_Hotspot,-48.778205517340574,-3.589443296520578,2019,201.116043,137.0,183.0,328.0,162.0,633.0,2077.0,2702.0,2765.0,3009.0,3302.0,1352.0,540.0,60.0,3215.0,4.0,17.0,35.0,20.0,0.8893064856529236,2.7510040160642566,1.3337318531169942,0.9414005125518088,0.3432110846042633,-0.7879081964492798,0.6732223629951477,0.627427875995636,724.3663434903048
Brazil,Maranhao,Deforestation_Hotspot,-50.30120925003681,-5.3797856577707845,2019,0.24898500740528107,293.0,279.0,594.0,373.0,1154.0,2580.0,3046.0,3172.0,3430.0,3394.0,2120.0,1055.0,64.0,3097.0,4.0,38.0,61.0,29.0,0.7895627617835999,2.108633418713274,1.184177125934283,0.882392216867629,0.19879062473773956,-0.6845459342002869,0.5008280277252197,0.4664817452430725,718.6342917251052
Brazil,Maranhao,Deforestation_Hotspot,-50.934252030755836,-4.35112482592552,2019,83.6269302368164,157.0,166.0,312.0,152.0,599.0,2416.0,3113.0,2872.0,3407.0,3300.0,1436.0,581.0,64.0,3129.0,4.0,16.0,32.0,16.0,0.8994709253311157,2.677165354330709,1.3489833030252933,0.9470664812743053,0.3333333432674408,-0.80402010679245,0.6634810566902161,0.6548545360565186,724.9078150798018
Brazil,Maranhao,Deforestation_Hotspot,-50.35510816708398,-5.347446307542482,2019,0.5731679797172546,282.0,306.0,592.0,350.0,945.0,2405.0,2904.0,3084.0,3231.0,3194.0,1968.0,935.0,64.0,3206.0,4.0,36.0,61.0,32.0,0.796156108379364,2.365051903114187,1.1940602707817731,0.8864947111155743,0.22090260684490204,-0.6779107451438904,0.5347101092338562,0.5309009552001953,721.3493150684932
Brazil,Maranhao,Deforestation_Hotspot,-49.00862338771723,-5.044893719851027,2019,248.1288299560547,141.0,164.0,352.0,154.0,586.0,2365.0,3063.0,3055.0,3523.0,3284.0,1316.0,507.0,64.0,3170.0,4.0,17.0,37.0,17.0,0.9040199518203735,2.6372727272727277,1.3558186633432,0.9495829991610663,0.3978494703769684,-0.7933666110038757,0.7153284549713135,0.6781104207038879,725.1166385609894
Brazil,Maranhao,Deforestation_Hotspot,-48.183341136196624,-3.5154221171091296,2019,88.12919616699219,184.0,262.0,438.0,239.0,776.0,2408.0,2898.0,2924.0,3249.0,3110.0,1378.0,596.0,65.0,3399.0,4.0,25.0,45.0,27.0,0.8488776683807373,2.8038847117794488,1.2731152204836416,0.9182498175291585,0.3593677282333374,-0.7394407987594604,0.6613636612892151,0.5805405378341675,721.9960171568628
Brazil,Maranhao,Deforestation_Hotspot,-51.63754306669301,-3.8908280743426773,2019,62.397430419921875,210.0,215.0,432.0,174.0,668.0,2487.0,3123.0,3408.0,3439.0,3468.0,1420.0,544.0,59.0,3402.0,4.0,18.0,44.0,20.0,0.9028475880622864,2.846329871501496,1.3540823447313328,0.9489365528211238,0.4117647111415863,-0.7749999761581421,0.7246963381767273,0.672227680683136,723.8661352391424
Brazil,Maranhao,Deforestation_Hotspot,-49.45122332820292,-5.988034936648113,2019,2.268735885620117,194.0,220.0,468.0,209.0,799.0,2761.0,3569.0,3643.0,3909.0,3714.0,1749.0,739.0,74.0,2808.0,4.0,22.0,47.0,22.0,0.8914849162101746,2.6431650246305423,1.337053861129137,0.9426222775846327,0.3512611389160156,-0.7723181843757629,0.6627110838890076,0.6402521133422852,724.4444444444445
Brazil,Maranhao,Deforestation_Hotspot,-47.76796014881976,-5.9067374034352955,2019,57.893314361572266,275.5,239.0,486.0,273.5,868.5,2524.0,3152.0,3070.0,3492.0,3213.0,1761.0,835.0,61.0,2953.0,4.0,28.0,50.0,25.5,0.8363989591598511,2.394673745504367,1.2544108851674642,0.9108988335260619,0.27095839381217957,-0.7266591787338257,0.5723431706428528,0.5589691400527954,722.8488372093024
Brazil,Maranhao,Deforestation_Hotspot,-48.19016833235594,-4.170922779931145,2019,164.422745,203.5,168.5,302.0,167.0,607.5,2051.5,2560.5,2180.0,2875.5,3461.5,1491.0,622.0,64.0,3034.0,4.0,17.5,31.5,17.5,0.857690691947937,2.6221180148495504,1.286261980830671,0.9233782681553748,0.18768727779388428,-0.7566478848457336,0.5560314059257507,0.5641255378723145,723.3301592797784
