
country,area_name,aoi_category,longitude,latitude,year,biomass_mg_ha,s2_B1,s2_B2,s2_B3,s2_B4,s2_B5,s2_B6,s2_B7,s2_B8,s2_B8A,s2_B9,s2_B11,s2_B12,s2_AOT,s2_WVP,s2_SCL,s2_TCI_R,s2_TCI_G,s2_TCI_B,s2_NDVI,s2_EVI,s2_SAVI,s2_MSAVI2,s2_NDMI,s2_NDWI,s2_NBR,s2_RE_NDVI,s2_REP
Mexico,Campeche,Stable_Forest,-90.28710900829337,16.00577749056378,2020,52.348591,269.5,292.5,485.0,261.0,801.5,2950.0,3679.0,3540.0,3881.5,4079.0,1715.5,729.0,113.5,3623.5,4,26.5,49.5,30.5,0.8626677393913269,2.813867673560457,1.2938313823490728,0.9262615393927263,0.34716013073921204,-0.7590062022209167,0.6584680080413818,0.6307727694511414,724.0353735164068
Mexico,Campeche,Stable_Forest,-91.2132720662206,15.412350413874425,2020,165.86940002441406,236.0,239.0,500.0,310.0,923.0,2856.0,3437.0,3496.0,3732.0,3769.0,2160.0,1069.0,66.0,1593.0,4,32.0,51.0,25.0,0.8370993137359619,2.234534997895918,1.2554840404571128,0.911315672280125,0.23620933294296265,-0.7497497200965881,0.531653881072998,0.582258403301239,722.2102948784274
Mexico,Campeche,Stable_Forest,-90.17023818982942,15.5083803177468,2020,55.513999938964844,240.5,309.5,626.0,355.5,1084.0,2830.0,3282.5,3505.0,3579.5,3682.0,1973.5,937.0,89.0,2309.0,4,37.0,64.5,31.5,0.815826952457428,2.3732198025770477,1.2235819735819735,0.8985604636864082,0.2795473337173462,-0.696925699710846,0.5781179666519165,0.5275658965110779,719.7336769759451
Mexico,Campeche,Stable_Forest,-90.93102140395024,15.879743856201811,2020,175.412537,286.5,294.5,553.0,285.5,935.0,3092.5,3896.0,3827.5,4275.5,4441.5,2011.0,885.5,109.5,3610.5,4,29.0,58.5,30.0,0.8611719012260437,2.6569649688695525,1.2916008265467362,0.9253992115595793,0.31112444400787354,-0.7475174069404602,0.6242308616638184,0.6073490977287292,723.7491309385863
Mexico,Campeche,Stable_Forest,-91.12344053780863,15.201695479748397,2021,111.122818,188.0,262.0,491.0,361.0,803.0,1752.0,2003.0,2086.0,2208.0,2242.0,1493.0,738.0,105.0,1434.0,4,37.0,50.0,27.0,0.7049448490142822,1.8848339160839163,1.0572012257405516,0.8269072071720984,0.16568873822689056,-0.6189367771148682,0.477337121963501,0.4440982937812805,718.9778714436248
Mexico,Campeche,Deforestation_Hotspot,-92.22351743474141,17.356484351765893,2019,379.850891,178.0,230.5,652.5,257.0,1196.0,3887.0,4703.5,4168.5,5004.5,4940.0,2029.0,870.5,183.5,3858.0,4.0,27.5,67.0,24.0,0.8838549256324768,2.4552758772205134,1.3256326253953907,0.9383401873719777,0.34521985054016113,-0.7293092608451843,0.6544949412345886,0.5541056990623474,721.7033630620588
Mexico,Campeche,Deforestation_Hotspot,-92.14922676074472,17.858822258645528,2019,10.873706817626953,366.0,484.0,774.0,701.5,1343.0,3161.0,3735.0,3715.0,4146.5,4059.5,3306.5,1861.0,192.0,3962.5,4.0,71.5,79.5,50.0,0.6823276281356812,1.7540745052386497,1.0233755942947702,0.8111503115096639,0.05817845091223717,-0.6551570296287537,0.33249640464782715,0.46896007657051086,721.8502475247525
Mexico,Campeche,Deforestation_Hotspot,-92.14446568973888,17.827471055229758,2019,10.378938674926758,270.0,331.0,697.0,449.5,1275.5,3235.0,3864.5,3810.0,4256.0,3950.5,2700.5,1320.0,192.0,4189.5,4.0,46.0,71.5,34.5,0.7889423370361328,2.0870078251148927,1.183274647887324,0.8820073398433124,0.17041702568531036,-0.6907033324241638,0.4853801131248474,0.4983777403831482,720.7450880326614
Mexico,Campeche,Deforestation_Hotspot,-92.74849288678085,17.115556192565037,2019,22.314908981323242,271.5,420.5,905.5,525.5,1467.5,3311.5,3749.0,3908.0,4080.0,4296.5,2505.5,1274.5,160.5,2982.5,4.0,54.5,93.5,42.5,0.7629412412643433,2.163692189598925,1.1442828146143436,0.865517349403035,0.21867935359477997,-0.6237664818763733,0.508152425289154,0.45400428771972656,717.7121746203904
Mexico,Campeche,Deforestation_Hotspot,-92.45824721848183,17.396728876494446,2019,41.638939,205.5,278.5,660.5,277.5,1114.0,3890.5,4584.0,4581.5,4939.0,4658.5,2225.5,988.5,186.0,3857.0,4.0,29.0,67.5,29.0,0.8857789635658264,2.5873159002104,1.3285317419487601,0.9394241071204306,0.34611430764198303,-0.7479969263076782,0.6450628638267517,0.608814001083374,721.5986853952818
Mexico,Campeche,Deforestation_Hotspot,-92.33347122551763,17.288931042400105,2019,35.543831,330.5,361.0,729.5,392.0,1251.5,3193.5,3713.5,3773.5,3972.0,3940.0,1779.0,840.0,140.0,2323.0,4.0,39.5,73.5,37.5,0.8117873072624207,2.4725797016671542,1.217534805568891,0.8961053265443297,0.3592075705528259,-0.675993800163269,0.6358513236045837,0.5018905401229858,719.4406539649846
Mexico,Campeche,Deforestation_Hotspot,-92.18039830110366,17.77833320918842,2019,11.343733787536621,283.5,452.0,899.5,599.5,1479.0,3241.5,3713.5,3618.0,3994.5,4178.0,1977.5,995.5,192.0,4101.0,4.0,61.0,90.5,46.0,0.7157083749771118,1.972360167276529,1.0734352773826457,0.8342816119675263,0.29318201541900635,-0.6017708778381348,0.5684404373168945,0.4196586310863495,718.4539007092199
Mexico,Campeche,Deforestation_Hotspot,-92.11185684492534,17.66370817893477,2019,45.63768768310547,201.0,256.0,612.0,324.5,1128.0,3569.0,4213.5,4312.5,4495.0,4553.5,2202.5,993.5,192.0,4009.5,4.0,34.0,63.5,25.5,0.8600388169288635,2.29697039511577,1.2899191374663073,0.9247455546419587,0.3238680064678192,-0.7514468431472778,0.625518262386322,0.5853322148323059,721.3600983203605
Mexico,Campeche,Deforestation_Hotspot,-92.24031593055444,17.10414758845672,2019,37.298901,301.5,318.0,748.5,404.0,1135.5,3568.5,4235.0,4276.0,4450.0,4102.5,2209.0,1067.0,139.0,2768.5,4.0,42.0,76.5,32.5,0.8273504376411438,2.242817423540315,1.2408930669800236,0.9055091718528274,0.3187355399131775,-0.7020599246025085,0.600598931312561,0.580338180065155,722.0324702013975
Mexico,Campeche,Deforestation_Hotspot,-92.14581316266506,17.911643197351758,2019,10.641176223754883,299.0,419.5,836.5,593.5,1315.5,3138.0,3615.0,3372.5,3923.5,3720.0,2616.0,1440.0,192.0,3961.0,4.0,61.0,85.5,43.0,0.7007060050964355,1.8339602718933545,1.0509265095172067,0.823996289635943,0.12632545828819275,-0.6025184392929077,0.40155842900276184,0.4387798607349396,720.1474622770919
Mexico,Campeche,Deforestation_Hotspot,-92.06038337914529,17.761624544903796,2020,1.4378809928894043,305.5,419.5,888.0,621.5,1364.5,3370.0,3970.0,4143.5,4322.0,4325.0,2688.5,1314.5,228.0,3859.0,4.0,63.0,91.0,42.5,0.7391395568847656,1.862605108678407,1.1085930122757317,0.8499906472125076,0.2129683792591095,-0.6470237374305725,0.5183217525482178,0.5045388340950012,721.2521815008726
Mexico,Campeche,Deforestation_Hotspot,-90.8330152064528,16.14609433794325,2020,80.1714859008789,305.5,368.0,732.0,344.5,1220.5,3693.0,4603.0,4660.0,4894.0,4573.0,2239.5,999.0,111.0,3880.5,4.0,35.5,75.0,38.5,0.8623238801956177,2.7189390120967745,1.2933566433566435,0.9260656150117939,0.3508225381374359,-0.7284866571426392,0.6469340920448303,0.5848992466926575,722.7406471183014
Mexico,Campeche,Deforestation_Hotspot,-91.18829890132207,16.10827526448182,2020,177.638138,1064.5,1334.0,1561.0,1357.5,1968.0,3540.0,4062.0,3937.0,4272.5,2325.0,2837.5,1952.5,97.0,3984.5,5.5,140.0,157.0,135.0,0.4872036874294281,3.103344562078922,0.7307365439093485,0.6551656180299688,0.16229979693889618,-0.43215715885162354,0.33695560693740845,0.3334462344646454,721.5147900763359
Mexico,Campeche,Deforestation_Hotspot,-90.702220501085,15.806441329017659,2020,239.637451,399.5,436.0,894.0,395.5,1364.0,3935.5,4616.0,4854.5,4859.5,4575.5,2475.5,1122.0,102.0,3401.0,4.0,40.5,91.0,45.0,0.8493333458900452,2.8160919540229883,1.2738786782211218,0.9185214914241442,0.3245566189289093,-0.6889623403549194,0.6245294213294983,0.5613089799880981,720.5400544429322
Mexico,Campeche,Deforestation_Hotspot,-90.49300287141355,15.806351497489246,2020,175.14920043945312,279.5,326.5,636.5,337.5,1128.5,3122.0,3891.0,3752.5,4116.0,3602.5,2040.5,899.5,100.5,3297.5,4.0,34.5,64.5,34.0,0.834963321685791,2.5640063067797882,1.2522918958562523,0.910049052661634,0.2955290973186493,-0.709956705570221,0.6132845878601074,0.537594735622406,722.306872335089
Mexico,Campeche,Deforestation_Hotspot,-91.30418157297349,15.413877549857427,2020,0.2885259985923767,647.0,990.0,1226.0,1158.0,1647.0,2613.0,2943.0,2946.0,3392.0,3842.0,3718.0,2927.0,58.0,932.0,5.0,118.0,125.0,101.0,0.4356725215911865,1.8097165991902833,0.6534291631136557,0.6068841521082504,-0.11584633588790894,-0.41227230429649353,0.003235143842175603,0.2828216850757599,719.6195652173913
Mexico,Campeche,Deforestation_Hotspot,-90.79007573587188,15.703494397457561,2020,344.367584,298.0,359.5,728.5,337.0,1042.5,3168.5,3861.0,4030.5,4092.5,3942.5,2086.5,943.0,107.0,3248.0,4.0,35.0,74.0,37.5,0.8456783294677734,2.7503909449698414,1.2683722527472527,0.9163780387880252,0.3178028464317322,-0.6938432455062866,0.6207901835441589,0.5890005826950073,722.3929915333961
Mexico,Campeche,Deforestation_Hotspot,-91.0734942080116,15.639354686171426,2020,290.877899,203.0,262.0,512.0,300.0,941.0,3069.0,3836.0,3920.0,4227.0,4341.0,2142.0,961.0,96.0,2456.0,4.0,30.0,52.0,27.0,0.8578199148178101,2.409478168264111,1.286577419736998,0.9234603722816246,0.2933025360107422,-0.7689530849456787,0.606228232383728,0.6128368377685547,723.5361842105264
Mexico,Campeche,Deforestation_Hotspot,-90.23294059666095,15.924659620407787,2020,4.214719772338867,274.5,304.5,491.0,294.5,787.5,2923.0,3900.5,3811.0,4206.5,4173.5,1831.0,739.5,107.5,3654.0,4.0,31.0,51.0,31.5,0.856533944606781,2.667855246187694,1.2846444227959084,0.9227143384168812,0.35093939304351807,-0.7717340588569641,0.6749807596206665,0.657496988773346,726.4703816436431
Mexico,Campeche,Deforestation_Hotspot,-90.54034408688666,15.882169307468933,2020,172.995392,397.0,484.5,743.0,624.5,1166.0,2460.0,2848.0,3025.5,3184.0,2856.0,2552.5,1559.5,102.5,3487.0,4.0,64.5,76.0,49.0,0.657808244228363,1.9117764153196912,0.9865771812080537,0.7935607631666244,0.08479741960763931,-0.6056786775588989,0.3197382688522339,0.4436359405517578,720.4240726429675
Mexico,Campeche,Deforestation_Hotspot,-90.4189816920021,16.14609433794325,2020,0.44768598675727844,342.0,313.5,521.5,316.5,836.0,3189.5,4233.0,4170.0,4539.5,4506.5,2054.0,873.5,114.0,3835.5,4.0,33.0,54.0,32.5,0.858910083770752,2.590588235294118,1.2882215288611545,0.924092308667241,0.3399742841720581,-0.7776830196380615,0.6536135673522949,0.6660007834434509,726.3963246229021
Mexico,Campeche,Deforestation_Hotspot,-90.73617681882472,15.787846202636384,2020,19.960409,316.5,305.5,567.0,336.0,918.5,2982.0,3950.5,4114.5,4329.5,4010.0,2154.0,984.0,104.0,3752.0,4.0,34.5,58.5,31.5,0.8490057587623596,2.4598007942191265,1.2733655358346438,0.9183284723185352,0.31275424361228943,-0.7577699422836304,0.6140041351318359,0.6350089311599731,725.7735643324448
Mexico,Campeche,Deforestation_Hotspot,-90.45006340083265,16.141692593051065,2020,14.065692901611328,435.0,584.5,858.5,846.5,1400.5,2564.5,2956.5,2957.5,3285.0,3607.5,3348.0,2175.0,120.5,3595.5,4.0,86.5,87.5,60.0,0.5549421906471252,1.444406431748204,0.8323038507031149,0.7137439875727978,-0.061930060386657715,-0.5500524044036865,0.15245981514453888,0.35727396607398987,720.0644329896908
Mexico,Campeche,Deforestation_Hotspot,-92.3685055215983,17.849389948162273,2020,10.901092529296875,173.5,217.0,319.0,293.5,387.5,310.0,323.5,273.5,371.0,222.0,327.0,272.0,213.0,3530.0,6.0,31.0,32.5,21.5,-0.035273369401693344,-0.12254901960784313,-0.052863436123348026,-0.07298298081116172,-0.0890924260020256,0.07679324597120285,0.0027497708797454834,-0.1724659651517868,740.6774193548387
Mexico,Campeche,Deforestation_Hotspot,-91.2268366270108,15.444060943403843,2020,30.457788467407227,372.0,482.0,791.0,704.0,1209.0,2630.0,3098.0,3006.0,3328.0,3372.0,2520.0,1502.0,64.0,1593.0,4.0,72.0,81.0,49.0,0.6204851865768433,1.591537610619469,0.93060234469748,0.7657718953259973,0.08794788271188736,-0.5833553075790405,0.3336291015148163,0.42633453011512756,722.0443349753695
Zambia,Central,Mixed_Landscape,29.64642558533348,-13.096224116829061,2019,40.56297302246094,412.5,494.0,606.0,652.0,1036.0,1440.0,1637.5,1802.0,1915.5,1891.5,2154.0,1344.0,116.5,893.0,5.0,67.0,62.0,50.5,0.4686226546764374,1.4303482587064675,0.702790792422082,0.6381157258472285,-0.08897876739501953,-0.4966777265071869,0.1455816924571991,0.2699083983898163,714.4214108910891
Zambia,Central,Mixed_Landscape,25.922459575016003,-13.291787354181881,2019,26.158554077148438,343.0,368.0,512.0,452.0,923.0,1664.0,1891.0,2002.0,2123.0,2093.0,1530.0,950.0,113.0,1023.0,4.0,46.0,53.0,38.0,0.6316218376159668,1.9820971867007673,0.9472397636993278,0.7741821118456755,0.13363532721996307,-0.5926809906959534,0.3563685715198517,0.36888888478279114,716.7375168690958
Zambia,Central,Mixed_Landscape,26.054062764139513,-12.11086208167836,2019,7.369565010070801,347.5,403.0,525.5,612.0,884.5,1177.5,1336.0,1442.0,1589.0,1629.5,1728.0,1097.0,105.5,791.0,5.0,63.0,54.0,41.5,0.4040895700454712,0.991636798088411,0.60598685811633,0.5755047506820574,-0.09022082388401031,-0.4658195674419403,0.1358802616596222,0.2396303415298462,715.6911262798635
Zambia,Central,Mixed_Landscape,28.52425013241137,-14.111769545526181,2019,92.318382,345.0,457.0,641.0,672.0,992.0,1496.0,1709.0,1910.0,2011.0,2087.0,2055.0,1134.0,95.0,963.0,5.0,69.0,66.0,47.0,0.4794732630252838,1.2303716954879746,0.7190706679574056,0.6481078366311976,-0.0365699864923954,-0.4974519908428192,0.25492772459983826,0.3163335621356964,718.7847222222222
Zambia,Central,Mixed_Landscape,29.197088280216892,-11.965873994821468,2019,38.08583450317383,434.0,516.0,686.0,908.0,1289.0,1794.0,2059.0,2128.0,2409.0,2253.0,2591.0,1801.0,91.0,1137.0,4.0,93.0,70.0,54.0,0.4018445312976837,0.8227677367143242,0.6026675448707393,0.5732507908078333,-0.0981140062212944,-0.5124378204345703,0.08322728425264359,0.24553702771663666,718.480198019802
Zambia,Central,Mixed_Landscape,29.952032444990937,-14.40255420299567,2019,30.22063636779785,466.0,720.0,902.0,1286.0,1587.0,1696.0,1898.0,1888.0,2136.0,2286.0,2775.0,1856.0,120.0,1241.0,5.0,130.0,91.0,74.0,0.1896660327911377,0.3579072532699168,0.2844542447629548,0.31879842002445,-0.1902208924293518,-0.35340502858161926,0.008547008968889713,0.08661870658397675,706.605504587156
Zambia,Central,Mixed_Landscape,27.12530374045204,-12.63646635441669,2019,105.316948,409.0,407.5,577.5,536.5,904.5,1504.0,1741.0,1844.0,1985.5,1923.0,1729.0,996.5,81.5,915.5,4.0,55.0,59.0,43.5,0.5492543578147888,1.6280662433071846,0.8237085258294834,0.709000455854266,0.032185837626457214,-0.5230228900909424,0.29836297035217285,0.3418228030204773,718.6759799833194
Zambia,Central,Mixed_Landscape,27.065116616416034,-10.163673871820883,2019,4.639506816864014,474.0,476.0,557.0,658.0,696.0,709.0,745.0,759.0,767.0,761.0,1259.0,1286.0,141.0,1145.0,5.0,67.0,57.0,49.0,0.07127735018730164,0.22188049209138838,0.10687830687830688,0.13299386923586098,-0.24777007102966309,-0.1534954458475113,-0.25770172476768494,0.04329897090792656,719.8076923076923
Zambia,Central,Mixed_Landscape,29.862560242692634,-11.638078747646254,2019,14.181282997131348,272.0,234.0,205.0,155.0,135.0,122.0,110.0,101.0,97.0,137.0,64.0,52.0,145.0,1093.0,6.0,16.0,22.0,24.0,-0.2109375,0.18672199170124482,-0.3157894736842105,-0.5306326551002059,0.2242424190044403,0.33986929059028625,0.3202614486217499,-0.14406779408454895,711.7307692307693
Zambia,Central,Mixed_Landscape,29.464876066412923,-14.428246020121488,2019,4.827167987823486,401.0,737.0,968.0,1456.0,1570.0,1856.0,2053.0,2368.0,2299.0,2176.0,2906.0,2077.0,99.0,839.0,5.0,148.0,100.0,75.0,0.23849372565746307,0.40878529807261316,0.35769381618512225,0.38508513628084984,-0.1020098626613617,-0.41966426372528076,0.06546681374311447,0.20264093577861786,727.5786713286714
Zambia,Central,Mixed_Landscape,28.037183585361767,-12.651378388133075,2019,11.673766136169434,855.0,1077.0,1460.0,1942.0,2109.5,2156.0,2192.0,2200.0,2251.0,2317.0,2951.5,2778.5,84.0,1097.5,5.0,198.0,149.0,109.5,0.06228874996304512,0.11167864254177126,0.09342184671092335,0.11724920413007567,-0.1458798348903656,-0.20218579471111298,-0.11619965732097626,0.02100011520087719,673.010752688172
Zambia,Central,Mixed_Landscape,29.238231120229567,-11.301390179158258,2019,16.320777893066406,329.0,548.0,778.0,1040.0,1251.0,1802.0,2009.0,2232.0,2366.0,2339.0,2449.0,1535.0,119.0,1198.0,5.0,106.0,80.0,56.0,0.3643031716346741,0.6830162732065093,0.5463712757830405,0.5339944345032563,-0.046357616782188416,-0.4830564856529236,0.1850278675556183,0.2816537320613861,722.3729582577132
Zambia,Central,Mixed_Landscape,29.34513063903979,-12.254323032552247,2019,81.402893,377.0,450.0,522.0,533.0,947.0,1456.0,1683.0,1702.0,1973.0,1998.0,1916.0,1149.0,90.0,962.0,4.0,55.0,53.0,46.0,0.5230425000190735,1.915137614678899,0.7843882800268396,0.6867758182156649,-0.05914870277047157,-0.5305755138397217,0.1939670294523239,0.28501319885253906,716.0707269155206
Zambia,Central,Mixed_Landscape,29.005747124699436,-10.647955641489718,2019,15.697592735290527,384.0,426.5,553.5,740.0,1075.5,1458.5,1664.0,1792.0,1993.5,2089.0,2330.0,1460.5,134.5,1126.0,5.0,75.0,56.5,43.0,0.415481835603714,0.866771030732471,0.6230997038499506,0.5869859281672234,-0.13051916658878326,-0.5280324220657349,0.10192159563302994,0.2498692274093628,716.5600522193212
Zambia,Central,Mixed_Landscape,29.687748088402977,-14.408393252342448,2019,62.37689208984375,407.0,474.0,710.0,935.0,1176.0,1624.0,1835.0,2110.0,2166.0,2172.0,2332.0,1454.0,110.0,820.0,5.0,94.0,74.0,49.0,0.3858785033226013,0.7051128180508881,0.5787227056312592,0.5568135610856189,-0.049977488815784454,-0.4964539110660553,0.18406285345554352,0.2842361629009247,721.328125
Zambia,Central,Mixed_Landscape,28.549672454951953,-12.300765932741225,2019,58.627499,273.0,314.0,474.0,374.5,769.0,1506.5,1739.5,2016.0,2031.5,2159.0,1531.0,748.5,78.5,1086.5,4.0,38.5,48.5,32.5,0.6866764426231384,2.1496856993190154,1.0297992471769135,0.8141985914571706,0.13673527538776398,-0.6192771196365356,0.45849159359931946,0.4477558434009552,718.6677966101695
Zambia,Central,Mixed_Landscape,26.787806688208338,-12.914944092493743,2019,57.108909606933594,407.0,531.0,632.0,734.0,1003.0,1580.0,1834.0,2092.0,2093.0,1959.0,1880.0,1303.0,99.0,988.0,5.0,75.0,65.0,55.0,0.48053786158561707,1.3501690196858225,0.7206792853352202,0.649085140148145,0.05337361618876457,-0.5359765291213989,0.23240059614181519,0.35185784101486206,722.0450606585789
Zambia,Central,Mixed_Landscape,25.1723663127762,-10.538451008355548,2019,7.347362041473389,405.0,562.0,770.0,904.0,1200.0,1568.0,1714.0,1934.0,1886.0,1707.0,2208.0,1896.0,203.0,950.0,5.0,92.0,78.0,58.0,0.36293163895606995,0.8190203562340967,0.5443015677294345,0.5325106145139671,-0.06615161895751953,-0.4304733872413635,0.009921670891344547,0.2342054843902588,715.366847826087
Zambia,Central,Mixed_Landscape,28.08937570336911,-11.677335125562278,2019,4.464048862457275,419.5,508.0,617.5,843.5,1046.5,1270.5,1363.0,1407.0,1465.5,1391.5,1974.0,1663.0,101.0,1061.0,5.0,86.0,63.5,52.0,0.2503888010978699,0.5298044377585558,0.37549977787649935,0.40041219535555683,-0.1677018702030182,-0.38997283577919006,-0.08338762074708939,0.1469329595565796,713.8671875
Zambia,Central,Mixed_Landscape,26.696537855341795,-10.162506061951529,2019,124.37440490722656,545.0,575.0,697.0,944.0,1134.0,1312.0,1401.0,1444.0,1616.0,1621.0,2439.0,2039.0,174.0,1145.0,5.0,96.0,71.0,59.0,0.20938023924827576,0.44698730556052213,0.3140046054008792,0.3461820152258497,-0.2562451660633087,-0.3489023745059967,-0.17082974314689636,0.12024825811386108,712.5702247191011
Zambia,Central,Mixed_Landscape,26.051996638986036,-14.27553242182117,2019,4.737283229827881,396.5,535.0,705.5,905.0,1075.0,1273.5,1377.0,1502.0,1557.0,1563.0,2387.5,2138.5,96.0,831.0,5.0,92.5,72.0,54.5,0.24802659451961517,0.5110426296866974,0.3719626168224299,0.3973903224853075,-0.22766421735286713,-0.3608154058456421,-0.1748386174440384,0.16569654643535614,716.6372795969774
Zambia,Central,Mixed_Landscape,25.142182919229786,-14.048977307166226,2019,21.82224464416504,486.5,548.5,712.0,956.5,1265.0,1534.0,1700.5,1992.0,1915.5,1932.5,2223.0,1641.5,90.5,800.5,5.0,98.0,73.5,56.5,0.3511955142021179,0.7154701858633317,0.5267039674465921,0.5197666643375669,-0.05480426922440529,-0.47337278723716736,0.09646346420049667,0.22321154177188873,713.2620817843866
Zambia,Central,Mixed_Landscape,25.210544712351282,-13.342093010092574,2019,80.47821044921875,317.0,353.5,478.5,505.5,867.5,1362.0,1560.5,1598.0,1845.0,1926.5,1667.5,967.0,109.5,754.0,4.0,51.5,49.5,36.0,0.5193724632263184,1.3788968824940049,0.7788735741444867,0.683599408242344,-0.021283110603690147,-0.5391283631324768,0.2460038959980011,0.29628878831863403,716.7138523761375
Zambia,Central,Mixed_Landscape,26.068435808685425,-10.559561417532358,2019,6.554462909698486,371.0,523.5,756.0,1048.0,1352.0,1624.0,1761.0,1812.0,1878.5,1718.0,2201.0,1735.0,162.5,866.0,5.0,106.5,77.0,53.5,0.26713287830352783,0.45751242589376606,0.40062926061877296,0.42156626706696443,-0.0969349592924118,-0.4112149477005005,0.02170848660171032,0.14538559317588806,711.7555147058823
Zambia,Central,Mixed_Landscape,26.8138578314478,-11.856459193215711,2019,66.448486,345.5,360.5,460.0,444.5,788.5,1420.0,1619.5,1579.0,1871.5,1924.0,1616.5,913.0,121.0,923.0,4.0,46.5,47.5,37.0,0.5606622099876404,1.8378422161023813,0.8407855731225297,0.7184286608865023,-0.011735253036022186,-0.5487984418869019,0.2672552168369293,0.3338965177536011,718.4956452889944
